article,chemical,count,dbName,dbId
PMC4517501,"ammonium phosphate",1,,63051
PMC4517501,"tetrahydropalmatine",1,,16563
PMC4517501,"methyl ethyl ketone",1,,28398
PMC4517501,"methyl isobutyl ketone",1,,82344
PMC4517501,"sulfonamides",1,,35358
PMC4517501,"oligosaccharide",1,,50699
PMC4517501,"nucleobases",1,,18282
PMC4517501,"nucleosides",1,,33838
PMC4517501,"nucleotides",1,,36976
PMC4517501,"adenine",1,,16708
PMC4517501,"adenosine",1,,16335
PMC4517501,"tartrazine",1,,9405
PMC4517501,"epinephrine",1,,28918
PMC4517501,"catecholamines",1,,33567
PMC4517501,"phosphoric acid",1,,26078
PMC4517501,"amine",1,,32952
PMC4517501,"cephalotaxine",1,,3540
PMC4517501,"tertiary amines",1,,32876
PMC4517501,"trifluoroacetic acid",1,,45892
PMC4517501,"ammonium",1,,28938
PMC4517501,"sodium phosphate",1,,37586
PMC4517501,"a factor",1,,79381
PMC4517501,"acetophenone",1,,27632
PMC4517501,"benzyl alcohol",1,,17987
PMC4517501,"and p",1,,73329
PMC4517501,"cresol",1,,25399
PMC4517501,"rotenoids",1,,71543
PMC4517501,"isoflavone",1,,18220
PMC4517501,"xanthones",1,,51149
PMC4517501,"resorcinol",1,,27810
PMC4517501,"procyanidin B2",1,,75632
PMC4517501,"procyanidin C1",1,,75643
PMC4517501,"cyanidin",1,,71682
PMC4517501,"glucoside",1,,24278
PMC4517501,"geniposide",1,,5299
PMC4517501,"Diol",1,,8387
PMC4517501,"styrene",1,,27452
PMC4517501,"demethoxycurcumin",1,,65737
PMC4517501,"bisdemethoxycurcumin",1,,71045
PMC4517501,"paeonol",1,,69581
PMC4517501,"silver",1,,9141
PMC4517501,"tectorigenin",1,,9429
PMC4517501,"hyperoside",1,,67486
PMC4517501,"quercetin",1,,57694
PMC4517501,"podophyllotoxin",1,,50305
PMC4517501,"avicularin",1,,65460
PMC4517501,"isomangiferin",1,,80840
PMC4517501,"betanin",1,,3080
PMC4517501,"phthalides",1,,38085
PMC4517501,"hydroxybenzoic acid",1,,24676
PMC4517501,"galactolipids",1,,5254
PMC4517501,"arctiin",1,,80793
PMC4517501,"anthraquinones",1,,22580
PMC4517501,"flavone glycosides",1,,50018
PMC4517501,"phenyl",1,,30396
PMC4517501,"hexyl",1,,24593
PMC4517501,"silymarin",1,,9144
PMC4517501,"sulforaphane",1,,47807
PMC4517501,"Alkannin",1,,2578
PMC4517501,"shikonin",1,,81068
PMC4517501,"coumarin",1,,28794
PMC4517501,"8-quinolinol",1,,48981
PMC4517501,"2-(4-chlorophenoxy)-2-methylpropionic acid",1,,34648
PMC4517501,"alpha bitter acids",1,,5769
PMC4517501,"quinolones",1,,23765
PMC4517501,"dihydroxybenzoic acid",1,,23778
PMC4517501,"Atropine",1,,57858
PMC4517501,"scopolamine",1,,16794
PMC4517501,"pyrocatechol",1,,18135
PMC4517501,"hydroquinone",1,,17594
PMC4517501,"epoxy",1,,30721
PMC4517501,"scopoletin",1,,17488
PMC4517501,"actein",1,,70241
PMC4517501,"desmethylxanthohumol",1,,80489
PMC4517501,"8-prenylnaringenin",1,,50207
PMC4517501,"bufadienolides",1,,83967
PMC4517501,"gentamicins",1,,17833
PMC4517501,"aminoglycosides",1,,47779
PMC4517501,"Triterpenoids",1,,36615
PMC4517501,"tame",1,,62167
PMC4519343,"eugenol",39,,4917
PMC4519343,"proteins",27,,16541
PMC4519343,"Undecanal",19,,46202
PMC4519343,"ethyl",17,,62801
PMC4519343,"methyl",16,,32875
PMC4519343,"aldehydes",14,,17478
PMC4519343,"Citronellol",11,,50462
PMC4519343,"carbon atoms",8,,27594
PMC4519343,"Ethyl-vanillin",8,,48408
PMC4519343,"Androstenone",8,,37894
PMC4519343,"Nonanal",7,,84268
PMC4519343,"hydrogen",7,,49637
PMC4519343,"Heptanal",6,,34787
PMC4519343,"Octanal",6,,17935
PMC4519343,"acetone",6,,15347
PMC4519343,"butyl",6,,41264
PMC4519343,"acetate",6,,47622
PMC4519343,"hexanoic acid",5,,30776
PMC4519343,"octanoic acid",5,,28837
PMC4519343,"nonanoic acid",5,,29019
PMC4519343,"decanoic acid",5,,30813
PMC4519343,"Pyrazine",5,,30953
PMC4519343,"(-) Citronellol",5,,88
PMC4519343,"1-nonanol",4,,35986
PMC4519343,"methanol",4,,44520
PMC4519343,"Decanal",4,,31457
PMC4519343,"Citronellal",4,,47856
PMC4519343,"Vanillin",4,,18346
PMC4519343,"Acetophenone",4,,27632
PMC4519343,"isoamyl acetate",4,,31725
PMC4519343,"isobutyrate",4,,48944
PMC4519343,"heptanoate",4,,32362
PMC4519343,"Cumarin",4,,28794
PMC4519343,"Butanal",4,,15743
PMC4519343,"Allyl",4,,30361
PMC4519343,"alcohols",3,,30879
PMC4519343,"ketones",3,,17087
PMC4519343,"butyric acid",3,,30772
PMC4519343,"heptanoic acid",3,,45571
PMC4519343,"Benzaldehyde",3,,17169
PMC4519343,"2-heptanone",3,,5672
PMC4519343,"3-octanone",3,,80946
PMC4519343,"Cyclohexanone",3,,17854
PMC4519343,"butyrate",3,,17968
PMC4519343,"methyl salicylate",3,,31832
PMC4519343,"phenyl acetate",3,,8082
PMC4519343,"benzene",3,,16716
PMC4519343,"salt",3,,26710
PMC4519343,"carboxylic acids",2,,33575
PMC4519343,"sulphur",2,,26833
PMC4519343,"2-ethyl 1-hexanol",2,,16011
PMC4519343,"1-octanol",2,,16188
PMC4519343,"1-decanol",2,,28903
PMC4519343,"Geraniol",2,,17447
PMC4519343,"Phenyl",2,,30396
PMC4519343,"Thymol",2,,27607
PMC4519343,"propionic acid",2,,30768
PMC4519343,"2-nonanone",2,,77927
PMC4519343,"nonanone",2,,25579
PMC4519343,"Camphor",2,,36773
PMC4519343,"octanoate",2,,25646
PMC4519343,"Indole",2,,35581
PMC4519343,"Linalool",2,,17580
PMC4519343,"Pentanal",2,,84069
PMC4519343,"2-pentanone",2,,16472
PMC4519343,"1-pentanol",2,,44884
PMC4519343,"hexyl",2,,24593
PMC4519343,"carbon",2,,33415
PMC4519343,"hydroxy",2,,43176
PMC4519343,"ethanoate",2,,30089
PMC4519343,"carbaldehyde",2,,42485
PMC4519343,"2-octanol",1,,37869
PMC4519343,"3-octanol",1,,80945
PMC4519343,"octanol",1,,37868
PMC4519343,"1-dodecanol",1,,28878
PMC4519343,"Maltol",1,,69438
PMC4519343,"isobutyric acid",1,,16135
PMC4519343,"dodecanoic acid",1,,30805
PMC4519343,"isovaleric acid",1,,28484
PMC4519343,"Trans-cinnamic acid",1,,35697
PMC4519343,"2-isobutyl-3-methoxypyrazine",1,,45113
PMC4519343,"Dodecanal",1,,27836
PMC4519343,"Citral",1,,23316
PMC4519343,"Cinnamaldehyde",1,,16731
PMC4519343,"phenobarbital",1,,8069
PMC4519343,"2-decanone",1,,77929
PMC4519343,"3-hydroxybutan-2-one",1,,15688
PMC4519343,"6-methyl-5-hepten-2-one",1,,16310
PMC4519343,"Menthone",1,,36503
PMC4519343,"Beta-ionone",1,,32325
PMC4519343,"ethyl octanoate",1,,31574
PMC4519343,"nonanoate",1,,32361
PMC4519343,"methyl hexanoate",1,,77322
PMC4519343,"methyl nonanoate",1,,44499
PMC4519343,"geranyl acetate",1,,5331
PMC4519343,"dimethyl disulfide",1,,4608
PMC4519343,"Thiazole",1,,43732
PMC4519343,"Benzothiazol",1,,45993
PMC4519343,"Gamma",1,,30212
PMC4519343,"Pyridine",1,,16227
PMC4519343,"Anisol",1,,16579
PMC4519343,"Safrol",1,,8994
PMC4519343,"Limonene",1,,15384
PMC4519343,"terpineol",1,,26876
PMC4519343,"Acetaldehyde",1,,43923
PMC4519343,"1-butanol",1,,28885
PMC4519343,"2-pentanol",1,,77518
PMC4519343,"3-methyl-2-buten-1-ol",1,,16019
PMC4519343,"1-octen-3-ol",1,,39932
PMC4519343,"propyl acetate",1,,40116
PMC4519343,"butyl acetate",1,,31328
PMC4519343,"pentyl",1,,25902
PMC4519343,"Isobutylacetate",1,,74904
PMC4519343,"3-hydroxybutyrate",1,,37054
PMC4519343,"propionate",1,,17272
PMC4519343,"trans-2-butenoate",1,,35899
PMC4519343,"succinate",1,,30031
PMC4519343,"Diacetyl",1,,16583
PMC4519343,"Alpha-thujone",1,,9577
PMC4519343,"Beta-thujone",1,,50045
PMC4519343,"isobutyl",1,,30356
PMC4519343,"-sec",1,,32746
PMC4519343,"1-palmitoyl-2-oleoylphosphatidylcholine",1,,74667
PMC4519343,"lipid",1,,18059
PMC4519343,"water",1,,15377
PMC4519343,"calcium",1,,29320
PMC4519343,"atoms",1,,33250
PMC4519343,"polycyclic compounds",1,,33635
PMC4519343,"isoeugenol",1,,18224
PMC4519343,"4-ethylphenol",1,,49584
PMC4519343,"4-methylphenol",1,,17847
PMC4519343,"ethyl ether",1,,35702
PMC4519343,"(+)-Camphor",1,,15396
PMC4519343,"(+)-Carvone",1,,15399
PMC4519343,"(+)-Dihydrocarvone",1,,154
PMC4519343,"(+)-Fenchone",1,,165
PMC4519343,"(-)-Camphor",1,,15397
PMC4519343,"(-)-Carvone",1,,15400
PMC4519343,"(-)-Fenchone",1,,36612
PMC4519343,"Hexanone",1,,24573
PMC4519343,"3-Heptanone",1,,50139
PMC4519343,"Chromanone",1,,38763
PMC4519343,"4-Hydroxycoumarin",1,,77858
PMC4519343,"Benzophenone",1,,41308
PMC4519343,"Benzyl acetate",1,,52051
PMC4519343,"formate",1,,52343
PMC4519343,"Pentanoic acid",1,,17418
PMC4519343,"Vanillic acid",1,,30816
PMC4519343,"Caprolactone",1,,17915
PMC4519343,"Nonanedioic acid",1,,48131
PMC4519343,"Octopamine",1,,44715
PMC4519343,"2-undecanone",1,,17700
PMC4519343,"2-nonanol",1,,78304
PMC4519343,"2-phenylethanoate",1,,18401
PMC4519343,"phenyl-oxirane",1,,17907
PMC4519343,"hex-2-enal",1,,19591
PMC4525464,"thymol",25,,27607
PMC4525464,"carvacrol",23,,3440
PMC4525464,"acetate",8,,47622
PMC4525464,"germacrene",7,,36743
PMC4525464,"caryophyllene",5,,10357
PMC4525464,"1,8-cineole",5,,27961
PMC4525464,"p-cymene",5,,28768
PMC4525464,"cadinene",5,,22976
PMC4525464,"geraniol",4,,17447
PMC4525464,"phenols",4,,15882
PMC4525464,"nerolidol",4,,7524
PMC4525464,"linalool",3,,17580
PMC4525464,"pinene",3,,17187
PMC4525464,"terpineol",3,,26876
PMC4525464,"muurolene",3,,64797
PMC4525464,"humulene",3,,5768
PMC4525464,"bisabolene",3,,49237
PMC4525464,"hexane",3,,29021
PMC4525464,"citral",2,,23316
PMC4525464,"borneol",2,,28093
PMC4525464,"citronellol",2,,50462
PMC4525464,"flavonoids",2,,72544
PMC4525464,"myrcene",2,,17221
PMC4525464,"camphor",2,,36773
PMC4525464,"Monoterpene",2,,35187
PMC4525464,"hydrocarbons",2,,24632
PMC4525464,"Thujone",2,,9577
PMC4525464,"Sabinene hydrate",2,,16377
PMC4525464,"dien",2,,30629
PMC4525464,"Sabinol",2,,26590
PMC4525464,"Dihydrocarvone",2,,23733
PMC4525464,"methyl ether",2,,28887
PMC4525464,"Sesquiterpene",2,,35189
PMC4525464,"Copaene",2,,10221
PMC4525464,"isobutyl acetate",1,,50569
PMC4525464,"citronellal",1,,47856
PMC4525464,"glucuronic acids",1,,47952
PMC4525464,"carboxylic acids",1,,33575
PMC4525464,"triterpenes",1,,35191
PMC4525464,"tannins",1,,26848
PMC4525464,"and p",1,,73329
PMC4525464,"monoterpenoids",1,,25409
PMC4525464,"lipid",1,,18059
PMC4525464,"radical",1,,26519
PMC4525464,"linoleic acid",1,,17351
PMC4525464,"hydrogen atoms",1,,49637
PMC4525464,"butylated hydroxyanisole",1,,76359
PMC4525464,"butylated hydroxytoluene",1,,34247
PMC4525464,"tocopherol",1,,27013
PMC4525464,"ascorbic acid",1,,29073
PMC4525464,"caffeic acids",1,,36281
PMC4525464,"ethanol",1,,44730
PMC4525464,"Tricyclene",1,,64266
PMC4525464,"Camphene",1,,3830
PMC4525464,"Sabinene",1,,50027
PMC4525464,"Phellandrene",1,,50034
PMC4525464,"Limonene",1,,15384
PMC4525464,"Thujene",1,,50030
PMC4525464,"trans-Thujone",1,,50045
PMC4525464,"3-Carene",1,,35661
PMC4525464,"Terpinolene",1,,9457
PMC4525464,"Terpinene-4-ol",1,,78884
PMC4525464,"Carveol",1,,23046
PMC4525464,"Nerol",1,,29452
PMC4525464,"Neral",1,,29020
PMC4525464,"Carvone",1,,38265
PMC4525464,"Fenchyl alcohol",1,,15405
PMC4525464,"Geranial",1,,16980
PMC4525464,"1-Decanol",1,,28903
PMC4525464,"Bornyl acetate",1,,3151
PMC4525464,"Geranyl acetate",1,,5331
PMC4525464,"Linalyl acetate",1,,6469
PMC4525464,"Selinene",1,,49272
PMC4525464,"Longifolene",1,,6530
PMC4525464,"Farnesene",1,,39237
PMC4525464,"Bicyclogermacrene",1,,63709
PMC4525464,"Valencene",1,,61700
PMC4525464,"cis-Sesquisabinene hydrate",1,,85087
PMC4525464,"Thujopsene",1,,9578
PMC4525464,"epoxide",1,,32955
PMC4525464,"Ledol",1,,6401
PMC4525464,"Farnesol",1,,42680
PMC4525464,"Guaiol",1,,5552
PMC4525464,"trien",1,,39501
PMC4525464,"1-Octen-3-ol",1,,39932
PMC4525464,"3-Octanol",1,,80945
PMC4525464,"3-Octanone",1,,80946
PMC4525464,"1-Dodecanol",1,,28878
PMC4525464,"Ionone",1,,49248
PMC4525464,"n-Heptadecane",1,,16148
PMC4525464,"n-Nonadecane",1,,32927
PMC4525464,"n-Heneicosane",1,,32931
PMC4541688,"Citral",65,,23316
PMC4541688,"geranial",3,,16980
PMC4541688,"neral",3,,29020
PMC4541688,"1,8-cineole",3,,27961
PMC4541688,"carvacrol",3,,3440
PMC4541688,"linalool",3,,17580
PMC4541688,"estragole",2,,4867
PMC4541688,"capsaicin",1,,3374
PMC4541688,"carvone",1,,38265
PMC4541688,"gamma-terpinene",1,,10577
PMC4541688,"benzene",1,,16716
PMC4541688,"methyl",1,,32875
PMC4541688,"1-methylethyl",1,,30353
PMC4541688,"glucose",1,,42758
PMC4541688,"hydroxymethyl",1,,24712
PMC4541688,"aminomethane",1,,16830
PMC4541688,"dimethylsulfoxide",1,,28262
PMC4541688,"salts",1,,26710
PMC4541688,"platinum",1,,49836
PMC4541688,"letter",1,,6446
PMC4541688,"eugenol",1,,4917
PMC4541688,"terpineol",1,,26876
PMC4541688,"terpenoids",1,,26873
PMC4541688,"lidocaine",1,,6456
PMC4541688,"bupivacaine",1,,3215
PMC4541688,"terpenes",1,,35186
PMC4548039,"gentamicin",18,,17833
PMC4548039,"aminoglycosides",7,,47779
PMC4548039,"streptomycin",2,,58007
PMC4548039,"pyruvate",2,,15361
PMC4548039,"cinnamaldehyde",2,,16731
PMC4548039,"penicillin",1,,51356
PMC4548039,"ampicillin",1,,28971
PMC4548039,"vancomycin",1,,76842
PMC4548039,"esculin",1,,4853
PMC4548039,"bacitracin",1,,28669
PMC4548039,"glucose",1,,42758
PMC4548039,"lactose",1,,36219
PMC4548039,"raffinose",1,,16634
PMC4548039,"arabinose",1,,22599
PMC4548039,"sorbose",1,,27922
PMC4548039,"sucrose",1,,17992
PMC4548039,"sorbitol",1,,30911
PMC4548039,"water",1,,15377
PMC4548039,"ethanol",1,,44730
PMC4548039,"dimethyl sulfoxide",1,,28262
PMC4548039,"eugenol",1,,4917
PMC4548039,"tannin",1,,26848
PMC4548039,"aldehyde",1,,17478
PMC4548039,"pinene",1,,17187
PMC4548039,"carvone",1,,38265
PMC4548039,"carvacrol",1,,3440
PMC4553199,"carvone",12,,38265
PMC4553199,"limonene",8,,15384
PMC4553199,"dihydrocarveol",5,,50215
PMC4553199,"trans-caryophyllene",4,,10357
PMC4553199,"menthone",4,,36503
PMC4553199,"terpinen-4-ol",4,,78884
PMC4553199,"carveol",3,,23046
PMC4553199,"tetracycline",2,,77932
PMC4553199,"sodium sulfate",1,,32149
PMC4553199,"phenyl",1,,30396
PMC4553199,"methyl",1,,32875
PMC4553199,"silicone",1,,61459
PMC4553199,"Helium",1,,33681
PMC4553199,"dimethyl sulfoxide",1,,28262
PMC4553199,"chemical compounds",1,,37577
PMC4553199,"1,8-cineole",1,,27961
PMC4553199,"pulegone",1,,35596
PMC4553199,"piperitone",1,,48933
PMC4553199,"lipopolysaccharide",1,,16412
PMC4553199,"phenols",1,,15882
PMC4553199,"terpenes",1,,35186
PMC4553199,"phospholipid",1,,16247
PMC4553199,"proteins",1,,16541
PMC4553199,"Myrcene",1,,17221
PMC4553199,"Dihydrocarvone",1,,23733
PMC4553199,"acetate",1,,47622
PMC4558530,"zearalenone",11,,10106
PMC4558530,"eugenol",11,,4917
PMC4558530,"phellandrene",8,,50034
PMC4558530,"water",8,,15377
PMC4558530,"acetonitrile",7,,38472
PMC4558530,"caryophyllene",5,,10357
PMC4558530,"pinene",4,,17187
PMC4558530,"and p",4,,73329
PMC4558530,"germacrene",4,,36743
PMC4558530,"linalool",4,,17580
PMC4558530,"nystatin",4,,7660
PMC4558530,"quercetin",4,,57694
PMC4558530,"thymol",3,,27607
PMC4558530,"limonene",3,,15384
PMC4558530,"pinocarveol",3,,26137
PMC4558530,"methyl eugenol",3,,4918
PMC4558530,"camphor",3,,36773
PMC4558530,"camphene",3,,3830
PMC4558530,"Thujene",2,,50030
PMC4558530,"Pinocarvone",2,,28996
PMC4558530,"Linalyl acetate",2,,6469
PMC4558530,"Muurolene",2,,64797
PMC4558530,"Cadinene",2,,22976
PMC4558530,"proteins",2,,16541
PMC4558530,"terpineol",2,,26876
PMC4558530,"hydrogen atom",2,,49637
PMC4558530,"Tween 80",2,,53426
PMC4558530,"flash",1,,52107
PMC4558530,"nitrogen",1,,25555
PMC4558530,"Sabinene",1,,50027
PMC4558530,"Myrcene",1,,17221
PMC4558530,"1002",1,,31049
PMC4558530,"3-Carene",1,,35661
PMC4558530,"p-Cymene",1,,28768
PMC4558530,"Nonanal",1,,84268
PMC4558530,"Borneol",1,,28093
PMC4558530,"Bornyl acetate",1,,3151
PMC4558530,"Copaene",1,,10221
PMC4558530,"Humulene",1,,5768
PMC4558530,"Selinene",1,,49272
PMC4558530,"aflatoxin B1",1,,2504
PMC4558530,"lipid",1,,18059
PMC4558530,"carvone",1,,38265
PMC4558530,"trichothecenes",1,,55517
PMC4558530,"polyphenols",1,,26195
PMC4558530,"flavonoids",1,,72544
PMC4558530,"methyl",1,,32875
PMC4558530,"chavicol",1,,50158
PMC4558530,"1,8-cineole",1,,27961
PMC4558530,"Dextrose",1,,42758
PMC4558530,"sodium sulfate",1,,32149
PMC4558530,"silica",1,,30563
PMC4558530,"acetone",1,,15347
PMC4558530,"radical",1,,26519
PMC4558530,"methanol",1,,44520
PMC4558530,"acetate",1,,47622
PMC4558530,"glutaraldehyde",1,,64276
PMC4558530,"sodium cacodylate",1,,62956
PMC4558530,"ethanol",1,,44730
PMC4558530,"carbon",1,,33415
PMC4558530,"aluminum",1,,49470
PMC4566093,"lactone",60,,25000
PMC4566093,"carvones",40,,38265
PMC4566093,"(+)-carvones",30,,15399
PMC4566093,"water",6,,15377
PMC4566093,"Ca2+",2,,29108
PMC4566093,"2-methylbutyric acid",2,,37070
PMC4566093,"a factor",2,,79381
PMC4566093,"pentobarbital",2,,7983
PMC4566093,"salt",2,,26710
PMC4566093,"hinokitiol",1,,10447
PMC4566093,"cellulose",1,,18246
PMC4566093,"2,4,5-trimethylthiazole",1,,78738
PMC4566093,"propylene",1,,16052
PMC4566093,"glycol",1,,30742
PMC4566093,"helium",1,,33681
PMC4566093,"chloromethane",1,,36014
PMC4566093,"isoflurane",1,,6015
PMC4566093,"paraformaldehyde",1,,61538
PMC4566093,"sucrose",1,,17992
PMC4566093,"nitrogen",1,,25555
PMC4566093,"nitroblue tetrazolium",1,,9505
PMC4566093,"5-bromo-4-chloro-3-indolyl phosphate",1,,75508
PMC4567485,"dopamine",108,,59905
PMC4567485,"water",10,,15377
PMC4567485,"ketamine",2,,6121
PMC4567485,"medetomidine",2,,48552
PMC4567485,"isoflurane",1,,6015
PMC4567485,"ketoprofen",1,,6128
PMC4567485,"buprenorphine",1,,3216
PMC4567485,"mineral",1,,46662
PMC4567485,"isoamyl acetate",1,,31725
PMC4567485,"(+)-carvone",1,,15399
PMC4567485,"p-cymene",1,,28768
PMC4567485,"ethyl",1,,62801
PMC4567485,"butyrate",1,,17968
PMC4567485,"1-butanol",1,,28885
PMC4567485,"singular",1,,6993
PMC4567485,"paraformaldehyde",1,,61538
PMC4567485,"phenylindole",1,,48559
PMC4567485,"Magenta",1,,82336
PMC4579641,"thymol",29,,27607
PMC4579641,"carvacrol",27,,3440
PMC4579641,"terpenes",19,,35186
PMC4579641,"hydroxyl group",13,,43176
PMC4579641,"p-cymene",12,,28768
PMC4579641,"phenylpropanes",11,,42630
PMC4579641,"water",11,,15377
PMC4579641,"cinnamic acid",8,,27386
PMC4579641,"octanol",8,,37868
PMC4579641,"Cinnamaldehyde",7,,16731
PMC4579641,"monoterpenes",5,,35187
PMC4579641,"chemical compounds",4,,37577
PMC4579641,"citronellol",4,,50462
PMC4579641,"geraniol",4,,17447
PMC4579641,"Isoniazid",3,,6030
PMC4579641,"rifampicin",3,,71365
PMC4579641,"myrcene",3,,17221
PMC4579641,"camphor",3,,36773
PMC4579641,"linalool",3,,17580
PMC4579641,"p-anisaldehyde",2,,28235
PMC4579641,"anethole",2,,35616
PMC4579641,"3-carene",2,,35661
PMC4579641,"(+)carvone",2,,15399
PMC4579641,"eugenol",2,,4917
PMC4579641,"cuminaldehyde",2,,28671
PMC4579641,"eucalyptol",2,,27961
PMC4579641,"sabinene",2,,50027
PMC4579641,"(+) limonene",2,,15382
PMC4579641,"estragole",2,,4867
PMC4579641,"pinene",2,,17187
PMC4579641,"terpinolene",2,,9457
PMC4579641,"ketone",2,,17087
PMC4579641,"carbons",2,,33415
PMC4579641,"atoms",2,,33250
PMC4579641,"Glycerol",1,,17754
PMC4579641,"lime",1,,51486
PMC4579641,"penicillin",1,,51356
PMC4579641,"streptomycin",1,,58007
PMC4579641,"ethanol",1,,44730
PMC4579641,"Caryophyllene",1,,10357
PMC4579641,"and p",1,,73329
PMC4579641,"Geranylgeraniol",1,,46762
PMC4579641,"acetate",1,,47622
PMC4579641,"monoterpenoids",1,,25409
PMC4579641,"phospholipid",1,,16247
PMC4579641,"lipid",1,,18059
PMC4579641,"mycolic acids",1,,25438
PMC4579641,"hydrogen",1,,49637
PMC4579641,"Carbon atom",1,,27594
PMC4579641,"aldehydes",1,,17478
PMC4579641,"shikimate",1,,36208
PMC4579641,"shikimic acid",1,,16119
PMC4579641,"aromatic aminoacids",1,,33856
PMC4579641,"benzene rings",1,,52879
PMC4579641,"organic groups",1,,33247
PMC4579641,"benzene",1,,16716
PMC4583814,"acetophenone",92,,27632
PMC4583814,"protein",8,,16541
PMC4583814,"water",3,,15377
PMC4583814,"eugenol",3,,4917
PMC4583814,"cycloheximide",3,,27641
PMC4583814,"sodium fluoride",3,,28741
PMC4583814,"sodium",3,,29101
PMC4583814,"orthovanadate",3,,46442
PMC4583814,"sodium pyrophosphate",3,,71240
PMC4583814,"glycerophosphate",3,,76530
PMC4583814,"and p",2,,73329
PMC4583814,"peptide",2,,16670
PMC4583814,"Cy3",2,,37990
PMC4583814,"fluorescein",2,,31624
PMC4583814,"calcium",1,,29320
PMC4583814,"salt",1,,26710
PMC4583814,"methyl salicylate",1,,31832
PMC4583814,"methyl benzoate",1,,72775
PMC4583814,"heptanoic acid",1,,45571
PMC4583814,"carvone",1,,38265
PMC4583814,"isovaleric acid",1,,28484
PMC4583814,"heptanal",1,,34787
PMC4583814,"ethyl",1,,62801
PMC4583814,"isobutyrate",1,,48944
PMC4583814,"Ca2+",1,,29108
PMC4583814,"Mg2+",1,,18420
PMC4583814,"glucose",1,,42758
PMC4583814,"Lipids",1,,18059
PMC4583814,"penicillin",1,,51356
PMC4583814,"streptomycin",1,,58007
PMC4583814,"digoxigenin",1,,42098
PMC4583814,"bisbenzimide",1,,51232
PMC4585887,"gold nanoparticles",11,,50825
PMC4585887,"nanostructures",4,,50795
PMC4585887,"silicon nanoparticle",4,,52526
PMC4585887,"nanorods",2,,50805
PMC4585887,"proteins",1,,16541
PMC4585887,"lipids",1,,18059
PMC4585887,"limonene",1,,15384
PMC4585887,"carvone",1,,38265
PMC4585887,"cellulose",1,,18246
PMC4585887,"nanocrystals",1,,52529
PMC4588114,"phenyl",2,,30396
PMC4588114,"ethyl alcohol",2,,16236
PMC4588114,"n-butanol",1,,28885
PMC4588114,"l-carvone",1,,15400
PMC4588114,"tetrahydrothiophene",1,,48458
PMC4588114,"impulse",1,,9242
PMC4628703,"protein",23,,16541
PMC4628703,"Flavonoids",13,,72544
PMC4628703,"Terpenoids",6,,26873
PMC4628703,"Squalene",6,,15440
PMC4628703,"Naringenin",6,,50202
PMC4628703,"methanol",5,,44520
PMC4628703,"histone",5,,15358
PMC4628703,"Quercetin",4,,57694
PMC4628703,"diosgenin",3,,4629
PMC4628703,"ribose",3,,47013
PMC4628703,"Tricin",3,,59979
PMC4628703,"phenylmethanesulfonylfluoride",2,,8102
PMC4628703,"Trypan blue",2,,78897
PMC4628703,"sapogenins",1,,26606
PMC4628703,"galactomannans",1,,27680
PMC4628703,"hydroxyisoleucine",1,,79079
PMC4628703,"alkaloids",1,,22315
PMC4628703,"trigonelline",1,,18123
PMC4628703,"Protodioscin",1,,8588
PMC4628703,"methyl",1,,32875
PMC4628703,"hexane",1,,29021
PMC4628703,"ether",1,,35702
PMC4628703,"ethyl acetate",1,,27750
PMC4628703,"chloroform",1,,35255
PMC4628703,"dimethylpolysiloxane",1,,61468
PMC4628703,"helium",1,,33681
PMC4628703,"penicillin",1,,51356
PMC4628703,"streptomycin",1,,58007
PMC4628703,"3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide",1,,53233
PMC4628703,"biotin",1,,57586
PMC4628703,"sulphuric acid",1,,26836
PMC4628703,"ethanol",1,,44730
PMC4628703,"propidium iodide",1,,51240
PMC4628703,"4-(2-hydroxyethyl)-1-piperazineethanesulfonic acid",1,,42334
PMC4628703,"Dithiothreitol",1,,18320
PMC4628703,"Ac-Asp-Glu",1,,73688
PMC4628703,"-Val",1,,32854
PMC4628703,"polyvinylidene",1,,53249
PMC4628703,"delta",1,,36375
PMC4628703,"selenomethionine",1,,30021
PMC4628703,"butane-2,3-diol",1,,62064
PMC4628703,"amine",1,,32952
PMC4628703,"ethyl",1,,62801
PMC4628703,"aziridine",1,,30969
PMC4628703,"Obtusifolin",1,,80880
PMC4628703,"anthraquinone",1,,40448
PMC4628703,"Glycosides",1,,24400
PMC4628703,"Vitexin",1,,57963
PMC4628703,"Limonene",1,,15384
